Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1759613593,20,,Aggregated,0.000000,0.000000,28,200,7200,7700,9100,23000,33000,33000,34000,34000,34000,497,0,28,4103.486955398225,1.5187673270702362,33908.94319117069,8556.376257545271
1759613594,20,,Aggregated,0.000000,0.000000,28,200,7200,7700,9100,23000,33000,33000,34000,34000,34000,497,0,28,4103.486955398225,1.5187673270702362,33908.94319117069,8556.376257545271
1759613595,20,,Aggregated,0.000000,0.000000,28,200,7200,7700,9100,23000,33000,33000,34000,34000,34000,497,0,28,4103.486955398225,1.5187673270702362,33908.94319117069,8556.376257545271
1759613596,20,,Aggregated,0.000000,0.000000,28,200,7200,7700,9100,23000,33000,33000,34000,34000,34000,497,0,28,4103.486955398225,1.5187673270702362,33908.94319117069,8556.376257545271
1759613597,20,,Aggregated,0.000000,0.000000,28,200,7200,7700,9100,23000,33000,33000,34000,34000,34000,497,0,28,4103.486955398225,1.5187673270702362,33908.94319117069,8556.376257545271
1759613599,20,,Aggregated,0.000000,0.000000,28,200,7200,7700,9100,23000,33000,33000,34000,34000,34000,497,0,28,4103.486955398225,1.5187673270702362,33908.94319117069,8556.376257545271
1759613600,20,,Aggregated,2.400000,0.000000,29,5600,7300,7800,9000,23000,33000,33000,34000,34000,34000,517,0,29,4213.738391251525,1.5187673270702362,33908.94319117069,8595.050290135396
1759613601,20,,Aggregated,2.400000,0.000000,29,5600,7300,7700,9000,23000,33000,33000,34000,34000,34000,522,0,29,4173.690078822874,1.5187673270702362,33908.94319117069,8643.649425287356
1759613602,20,,Aggregated,4.400000,0.000000,28,5100,7200,7700,8900,23000,33000,33000,34000,34000,34000,534,0,28,4080.4152606606262,1.5187673270702362,33908.94319117069,8570.456928838952
1759613603,20,,Aggregated,4.400000,0.000000,28,4600,7100,7700,8900,23000,33000,33000,34000,34000,34000,541,0,28,4027.938325495189,1.5187673270702362,33908.94319117069,8633.826247689463
1759613604,20,,Aggregated,3.400000,0.000000,28,200,7100,7600,8900,23000,32000,33000,34000,34000,34000,554,0,27,3933.882520967819,1.5187673270702362,33908.94319117069,8689.669675090252
1759613605,20,,Aggregated,4.400000,0.000000,27,180,7000,7600,8800,23000,32000,33000,34000,34000,34000,565,0,27,3857.7000328924805,1.5187673270702362,33908.94319117069,8679.630088495574
1759613606,20,,Aggregated,5.600000,0.000000,27,170,7000,7500,8800,23000,32000,33000,34000,34000,34000,576,0,27,3784.767324589969,1.5187673270702362,33908.94319117069,8632.947916666666
1759613607,20,,Aggregated,6.400000,0.000000,27,130,6900,7500,8800,23000,32000,33000,34000,34000,34000,586,0,27,3720.5347806189857,1.5187673270702362,33908.94319117069,8652.501706484642
1759613608,20,,Aggregated,6.400000,0.000000,26,62,6900,7500,8700,23000,32000,33000,34000,34000,34000,596,0,26,3658.5341669031536,1.5187673270702362,33908.94319117069,8715.73322147651
1759613609,20,,Aggregated,8.700000,0.000000,26,55,6800,7400,8700,23000,32000,33000,34000,34000,34000,606,0,26,3598.564962951755,1.5187673270702362,33908.94319117069,8717.22112211221
1759613610,20,,Aggregated,9.900000,0.000000,26,52,6700,7400,8700,23000,32000,33000,34000,34000,34000,618,0,26,3529.1608707153487,1.5187673270702362,33908.94319117069,8811.92718446602
1759613611,20,,Aggregated,10.700000,0.000000,26,49,6700,7300,8400,23000,32000,33000,34000,34000,34000,629,0,26,3467.7802569548257,1.5187673270702362,33908.94319117069,8831.842607313196
1759613612,20,,Aggregated,10.700000,0.000000,25,48,6600,7300,8300,23000,32000,33000,34000,34000,34000,633,0,25,3446.003426772676,1.5187673270702362,33908.94319117069,8844.94944707741
1759613613,20,,Aggregated,10.700000,0.000000,25,48,6600,7300,8300,23000,32000,33000,34000,34000,34000,633,0,25,3446.003426772676,1.5187673270702362,33908.94319117069,8844.94944707741
1759613614,20,,Aggregated,10.700000,0.000000,25,48,6600,7300,8300,23000,32000,33000,34000,34000,34000,633,0,25,3446.003426772676,1.5187673270702362,33908.94319117069,8844.94944707741
1759613615,20,,Aggregated,10.700000,0.000000,25,48,6600,7300,8300,23000,32000,33000,34000,34000,34000,633,0,25,3446.003426772676,1.5187673270702362,33908.94319117069,8844.94944707741
